"TOA5","IFSC","CR1000","51714","CR1000.Std.32.03","CPU:Experimento 02 MVP.CR1","54022","saida_1s"
"TIMESTAMP","RECORD","batt_volt_Min","PTemp","rad_in","rad_ref"
"TS","RN","","","",""
"","","Min","Smp","Smp","Smp"
"2022-09-28 10:09:58",1082,12.34,24.42,374.4,76.77
"2022-09-28 10:09:59",1083,12.34,24.42,374.4,76.1
"2022-09-28 10:10:00",1084,12.34,24.42,374.7,76.77
"2022-09-28 10:10:01",1085,12.34,24.42,374.7,76.77
"2022-09-28 10:10:02",1086,12.34,24.45,375.1,77.43
"2022-09-28 10:10:03",1087,12.34,24.45,375.8,77.43
"2022-09-28 10:10:04",1088,12.34,24.45,376.1,77.43
"2022-09-28 10:10:05",1089,12.34,24.48,376.4,77.43
"2022-09-28 10:10:06",1090,12.34,24.48,377.1,78.1
"2022-09-28 10:10:07",1091,12.34,24.48,377.8,78.77
"2022-09-28 10:10:08",1092,12.34,24.48,378.5,78.77
"2022-09-28 10:10:09",1093,12.34,24.48,378.9,78.77
"2022-09-28 10:10:10",1094,12.34,24.48,379.5,78.77
"2022-09-28 10:10:11",1095,12.34,24.48,380.2,78.77
"2022-09-28 10:10:12",1096,12.34,24.51,380.9,79.44
"2022-09-28 10:10:13",1097,12.34,24.51,381.6,79.44
"2022-09-28 10:10:14",1098,12.34,24.51,382.3,80.1
"2022-09-28 10:10:15",1099,12.34,24.51,383.3,80.1
"2022-09-28 10:10:16",1100,12.34,24.51,384,80.1
"2022-09-28 10:10:17",1101,12.34,24.51,385.4,80.1
"2022-09-28 10:10:18",1102,12.34,24.51,386.4,80.8
"2022-09-28 10:10:19",1103,12.34,24.54,387.8,80.8
"2022-09-28 10:10:20",1104,12.34,24.51,388.5,81.4
"2022-09-28 10:10:21",1105,12.34,24.54,389.9,81.4
"2022-09-28 10:10:22",1106,12.34,24.54,391.6,81.4
"2022-09-28 10:10:23",1107,12.34,24.54,392.6,82.1
"2022-09-28 10:10:24",1108,12.34,24.54,394,82.1
"2022-09-28 10:10:25",1109,12.34,24.54,395.4,82.8
"2022-09-28 10:10:26",1110,12.34,24.54,396.4,82.8
"2022-09-28 10:10:27",1111,12.34,24.54,397.1,82.8
"2022-09-28 10:10:28",1112,12.34,24.54,397.8,82.8
"2022-09-28 10:10:29",1113,12.34,24.57,398.5,82.8
"2022-09-28 10:10:30",1114,12.34,24.57,399.5,83.4
"2022-09-28 10:10:31",1115,12.34,24.57,400.2,83.4
"2022-09-28 10:10:32",1116,12.34,24.57,401.2,84.1
"2022-09-28 10:10:33",1117,12.34,24.57,401.9,84.1
"2022-09-28 10:10:34",1118,12.34,24.57,401.9,84.1
"2022-09-28 10:10:35",1119,12.34,24.57,402.3,84.1
"2022-09-28 10:10:36",1120,12.34,24.57,402.3,84.1
"2022-09-28 10:10:37",1121,12.34,24.57,402.6,84.1
"2022-09-28 10:10:38",1122,12.34,24.57,403.3,84.1
"2022-09-28 10:10:39",1123,12.34,24.6,403.7,84.1
"2022-09-28 10:10:40",1124,12.34,24.6,404,84.1
"2022-09-28 10:10:41",1125,12.34,24.6,404,84.1
"2022-09-28 10:10:42",1126,12.34,24.6,404.3,84.1
"2022-09-28 10:10:43",1127,12.34,24.6,404.7,84.1
"2022-09-28 10:10:44",1128,12.34,24.6,404.7,84.8
"2022-09-28 10:10:45",1129,12.34,24.6,405.4,84.1
"2022-09-28 10:10:46",1130,12.34,24.6,406.4,84.8
"2022-09-28 10:10:47",1131,12.34,24.63,408.5,85.4
"2022-09-28 10:10:48",1132,12.34,24.63,409.9,85.4
"2022-09-28 10:10:49",1133,12.34,24.63,410.5,85.4
"2022-09-28 10:10:50",1134,12.34,24.63,411.2,85.4
"2022-09-28 10:10:51",1135,12.34,24.63,411.6,86.1
"2022-09-28 10:10:52",1136,12.34,24.63,411.9,86.1
"2022-09-28 10:10:53",1137,12.34,24.63,412.3,86.1
"2022-09-28 10:10:54",1138,12.34,24.66,412.6,86.1
"2022-09-28 10:10:55",1139,12.34,24.66,412.6,86.1
"2022-09-28 10:10:56",1140,12.34,24.66,412.6,86.1
"2022-09-28 10:10:57",1141,12.34,24.66,412.6,86.1
"2022-09-28 10:10:58",1142,12.34,24.66,413,86.1
"2022-09-28 10:10:59",1143,12.34,24.66,413,86.8
"2022-09-28 10:11:00",1144,12.34,24.66,413,86.1
"2022-09-28 10:11:01",1145,12.34,24.66,412.6,86.1
"2022-09-28 10:11:02",1146,12.34,24.66,411.2,85.4
"2022-09-28 10:11:03",1147,12.34,24.69,410.2,85.4
"2022-09-28 10:11:04",1148,12.34,24.69,409.2,85.4
"2022-09-28 10:11:05",1149,12.34,24.69,406.8,85.4
"2022-09-28 10:11:06",1150,12.34,24.69,405.4,84.8
"2022-09-28 10:11:07",1151,12.34,24.69,405,84.8
"2022-09-28 10:11:08",1152,12.34,24.69,404.7,84.8
"2022-09-28 10:11:09",1153,12.34,24.69,405,84.8
"2022-09-28 10:11:10",1154,12.34,24.69,405.7,84.8
"2022-09-28 10:11:11",1155,12.34,24.69,406.4,85.4
"2022-09-28 10:11:12",1156,12.34,24.69,407.4,85.4
"2022-09-28 10:11:13",1157,12.34,24.72,408.5,85.4
"2022-09-28 10:11:14",1158,12.34,24.72,409.2,85.4
"2022-09-28 10:11:15",1159,12.34,24.72,411.2,85.4
"2022-09-28 10:11:16",1160,12.34,24.72,417.1,86.8
"2022-09-28 10:11:17",1161,12.34,24.72,421.9,88.1
"2022-09-28 10:11:18",1162,12.34,24.72,423.3,88.1
"2022-09-28 10:11:19",1163,12.34,24.72,424.3,87.4
"2022-09-28 10:11:20",1164,12.34,24.72,424.7,86.8
"2022-09-28 10:11:21",1165,12.34,24.72,425,86.1
"2022-09-28 10:11:22",1166,12.34,24.75,425.4,87.4
"2022-09-28 10:11:23",1167,12.34,24.75,425.4,86.1
"2022-09-28 10:11:24",1168,12.34,24.75,424.7,83.4
"2022-09-28 10:11:25",1169,12.34,24.75,424.3,80.8
"2022-09-28 10:11:26",1170,12.34,24.72,423.3,81.4
"2022-09-28 10:11:27",1171,12.34,24.72,210.1,82.8
"2022-09-28 10:11:28",1172,12.34,24.72,213.2,84.1
"2022-09-28 10:11:29",1173,12.34,24.72,423.6,85.4
"2022-09-28 10:11:30",1174,12.34,24.69,294.5,84.8
"2022-09-28 10:11:31",1175,12.34,24.69,187,82.8
"2022-09-28 10:11:32",1176,12.34,24.69,228.3,84.1
"2022-09-28 10:11:33",1177,12.34,24.72,424.3,84.1
"2022-09-28 10:11:34",1178,12.34,24.72,424.7,84.1
"2022-09-28 10:11:35",1179,12.34,24.72,425,85.4
"2022-09-28 10:11:36",1180,12.34,24.75,425.4,85.4
"2022-09-28 10:11:37",1181,12.34,24.75,425.7,84.1
"2022-09-28 10:11:38",1182,12.34,24.75,425.4,84.1
"2022-09-28 10:11:39",1183,12.34,24.75,425,84.1
"2022-09-28 10:11:40",1184,12.34,24.78,424.7,84.1
"2022-09-28 10:11:41",1185,12.34,24.78,424.3,83.4
"2022-09-28 10:11:42",1186,12.34,24.78,424,82.8
"2022-09-28 10:11:43",1187,12.34,24.75,423.6,82.8
"2022-09-28 10:11:44",1188,12.34,24.75,423.3,82.1
"2022-09-28 10:11:45",1189,12.34,24.72,422.9,83.4
"2022-09-28 10:11:46",1190,12.34,24.75,422.6,84.1
"2022-09-28 10:11:47",1191,12.34,24.78,422.3,82.8
"2022-09-28 10:11:48",1192,12.34,24.78,421.6,83.4
"2022-09-28 10:11:49",1193,12.34,24.78,172.9,82.8
"2022-09-28 10:11:50",1194,12.34,24.78,191.2,81.4
"2022-09-28 10:11:51",1195,12.34,24.78,235.6,80.8
"2022-09-28 10:11:52",1196,12.34,24.78,158.8,81.4
"2022-09-28 10:11:53",1197,12.34,24.81,119.9,82.8
"2022-09-28 10:11:54",1198,12.34,24.81,113,82.8
"2022-09-28 10:11:55",1199,12.34,24.81,106.4,83.4
"2022-09-28 10:11:56",1200,12.34,24.81,110.9,83.4
"2022-09-28 10:11:57",1201,12.34,24.81,168.1,83.4
"2022-09-28 10:11:58",1202,12.34,24.81,213.9,82.8
"2022-09-28 10:11:59",1203,12.34,24.81,307.9,82.8
"2022-09-28 10:12:00",1204,12.34,24.81,410.2,82.8
"2022-09-28 10:12:01",1205,12.34,24.81,408.1,82.1
"2022-09-28 10:12:02",1206,12.34,24.81,407.1,81.4
"2022-09-28 10:12:03",1207,12.34,24.81,406.4,80.8
"2022-09-28 10:12:04",1208,12.34,24.81,407.1,80.1
"2022-09-28 10:12:05",1209,12.34,24.81,408.5,80.1
"2022-09-28 10:12:06",1210,12.34,24.84,409.8,76.09
"2022-09-28 10:12:07",1211,12.34,24.81,258,79.43
"2022-09-28 10:12:08",1212,12.34,24.84,251.1,78.76
"2022-09-28 10:12:09",1213,12.33,24.84,253.5,77.43
"2022-09-28 10:12:10",1214,12.33,24.81,256.6,76.76
"2022-09-28 10:12:11",1215,12.33,24.81,411.9,74.09
"2022-09-28 10:12:12",1216,12.34,24.81,413.6,75.43
"2022-09-28 10:12:13",1217,12.34,24.81,414,75.43
"2022-09-28 10:12:14",1218,12.34,24.81,406.1,72.09
"2022-09-28 10:12:15",1219,12.33,24.81,403,70.75
"2022-09-28 10:12:16",1220,12.33,24.84,404,70.75
"2022-09-28 10:12:17",1221,12.33,24.84,400.5,72.76
"2022-09-28 10:12:18",1222,12.34,24.84,401.9,74.09
"2022-09-28 10:12:19",1223,12.34,24.84,401.6,75.43
"2022-09-28 10:12:20",1224,12.34,24.84,400.5,78.76
"2022-09-28 10:12:21",1225,12.34,24.84,399.9,76.76
"2022-09-28 10:12:22",1226,12.34,24.84,396.4,78.76
"2022-09-28 10:12:23",1227,12.34,24.84,392.6,82.8
"2022-09-28 10:12:24",1228,12.34,24.87,391.9,81.4
"2022-09-28 10:12:25",1229,12.34,24.87,384,82.8
"2022-09-28 10:12:26",1230,12.34,24.87,375.8,83.4
"2022-09-28 10:12:27",1231,12.34,24.84,380.9,82.8
"2022-09-28 10:12:28",1232,12.34,24.87,380.2,85.4
"2022-09-28 10:12:29",1233,12.34,24.84,381.3,85.4
"2022-09-28 10:12:30",1234,12.34,24.87,375.8,86.8
"2022-09-28 10:12:31",1235,12.34,24.87,367.8,86.8
"2022-09-28 10:12:32",1236,12.34,24.84,371.3,86.1
"2022-09-28 10:12:33",1237,12.34,24.87,369.6,86.1
"2022-09-28 10:12:34",1238,12.34,24.87,368.9,85.4
"2022-09-28 10:12:35",1239,12.34,24.87,369.6,84.1
"2022-09-28 10:12:36",1240,12.34,24.87,368.5,82.8
"2022-09-28 10:12:37",1241,12.34,24.87,368.2,80.8
"2022-09-28 10:12:38",1242,12.34,24.87,367.5,78.76
"2022-09-28 10:12:39",1243,12.34,24.87,367.5,76.09
"2022-09-28 10:12:40",1244,12.34,24.87,367.1,74.09
"2022-09-28 10:12:41",1245,12.34,24.87,366.5,73.42
"2022-09-28 10:12:42",1246,12.34,24.87,366.1,72.09
"2022-09-28 10:12:43",1247,12.34,24.87,362,71.42
"2022-09-28 10:12:44",1248,12.34,24.87,362.3,72.76
"2022-09-28 10:12:45",1249,12.34,24.87,362.7,74.09
"2022-09-28 10:12:46",1250,12.34,24.87,362.7,74.76
"2022-09-28 10:12:47",1251,12.34,24.87,361.6,74.76
"2022-09-28 10:12:48",1252,12.34,24.87,361.6,74.76
"2022-09-28 10:12:49",1253,12.34,24.89,362,76.76
"2022-09-28 10:12:50",1254,12.34,24.89,359.2,76.09
"2022-09-28 10:12:51",1255,12.34,24.89,358.9,76.09
"2022-09-28 10:12:52",1256,12.34,24.89,359.9,76.76
"2022-09-28 10:12:53",1257,12.34,24.89,358.5,76.09
"2022-09-28 10:12:54",1258,12.34,24.89,358.9,76.09
"2022-09-28 10:12:55",1259,12.34,24.89,358.9,78.1
"2022-09-28 10:12:56",1260,12.34,24.87,358.5,78.76
"2022-09-28 10:12:57",1261,12.34,24.89,358.5,80.1
"2022-09-28 10:12:58",1262,12.34,24.87,358.5,78.76
"2022-09-28 10:12:59",1263,12.34,24.87,358.2,78.76
"2022-09-28 10:13:00",1264,12.34,24.87,358.5,79.43
"2022-09-28 10:13:01",1265,12.34,24.87,358.5,77.43
"2022-09-28 10:13:02",1266,12.34,24.87,358.9,75.43
"2022-09-28 10:13:03",1267,12.34,24.87,358.9,80.8
"2022-09-28 10:13:04",1268,12.34,24.87,359.2,81.4
"2022-09-28 10:13:05",1269,12.34,24.87,363,82.8
"2022-09-28 10:13:06",1270,12.34,24.87,362.3,82.8
"2022-09-28 10:13:07",1271,12.34,24.87,369.9,84.1
"2022-09-28 10:13:08",1272,12.34,24.87,370.2,82.8
"2022-09-28 10:13:09",1273,12.34,24.84,370.6,82.8
"2022-09-28 10:13:10",1274,12.34,24.84,370.9,83.4
"2022-09-28 10:13:11",1275,12.34,24.84,370.6,82.8
"2022-09-28 10:13:12",1276,12.34,24.84,370.9,82.8
"2022-09-28 10:13:13",1277,12.34,24.84,369.2,82.8
"2022-09-28 10:13:14",1278,12.34,24.84,369.5,82.8
"2022-09-28 10:13:15",1279,12.34,24.84,370.2,82.8
"2022-09-28 10:13:16",1280,12.34,24.84,368.5,82.8
"2022-09-28 10:13:17",1281,12.34,24.84,369.2,81.4
"2022-09-28 10:13:18",1282,12.34,24.84,369.5,78.76
"2022-09-28 10:13:19",1283,12.34,24.84,370.9,78.76
"2022-09-28 10:13:20",1284,12.34,24.84,371.3,77.43
"2022-09-28 10:13:21",1285,12.34,24.84,372.3,72.09
"2022-09-28 10:13:22",1286,12.34,24.84,374,74.76
"2022-09-28 10:13:23",1287,12.34,24.84,375.4,78.1
"2022-09-28 10:13:24",1288,12.34,24.84,377.1,76.76
"2022-09-28 10:13:25",1289,12.34,24.84,377.8,76.09
"2022-09-28 10:13:26",1290,12.34,24.84,381.6,77.43
"2022-09-28 10:13:27",1291,12.34,24.84,391.2,79.43
"2022-09-28 10:13:28",1292,12.34,24.84,393,79.43
"2022-09-28 10:13:29",1293,12.34,24.84,394.7,78.76
"2022-09-28 10:13:30",1294,12.34,24.84,396.1,78.76
"2022-09-28 10:13:31",1295,12.34,24.84,397.1,78.76
"2022-09-28 10:13:32",1296,12.34,24.84,397.1,78.76
"2022-09-28 10:13:33",1297,12.34,24.81,398.5,78.76
"2022-09-28 10:13:34",1298,12.34,24.84,398.5,78.1
"2022-09-28 10:13:35",1299,12.34,24.84,398.8,78.76
"2022-09-28 10:13:36",1300,12.34,24.84,398.8,78.76
"2022-09-28 10:13:37",1301,12.34,24.84,400.2,78.76
"2022-09-28 10:13:38",1302,12.34,24.81,399.9,77.43
"2022-09-28 10:13:39",1303,12.34,24.84,398.8,78.76
"2022-09-28 10:13:40",1304,12.34,24.84,399.9,76.76
"2022-09-28 10:13:41",1305,12.34,24.81,399.5,77.43
"2022-09-28 10:13:42",1306,12.34,24.81,399.9,76.09
"2022-09-28 10:13:43",1307,12.34,24.81,392.3,73.42
"2022-09-28 10:13:44",1308,12.34,24.81,402.6,81.4
"2022-09-28 10:13:45",1309,12.34,24.81,403.3,82.8
"2022-09-28 10:13:46",1310,12.34,24.81,403.3,85.4
"2022-09-28 10:13:47",1311,12.34,24.81,403.3,88.1
"2022-09-28 10:13:48",1312,12.34,24.81,402.6,90.8
"2022-09-28 10:13:49",1313,12.34,24.81,402.6,90.8
"2022-09-28 10:13:50",1314,12.34,24.78,402.3,91.4
"2022-09-28 10:13:51",1315,12.34,24.78,402.3,92.1
"2022-09-28 10:13:52",1316,12.34,24.78,401.9,93.4
"2022-09-28 10:13:53",1317,12.34,24.78,401.6,93.4
"2022-09-28 10:13:54",1318,12.34,24.78,401.6,93.4
"2022-09-28 10:13:55",1319,12.34,24.78,401.2,93.4
"2022-09-28 10:13:56",1320,12.34,24.78,401.2,93.4
"2022-09-28 10:13:57",1321,12.34,24.78,400.9,93.4
"2022-09-28 10:13:58",1322,12.34,24.78,400.2,93.4
"2022-09-28 10:13:59",1323,12.34,24.78,400.2,93.4
"2022-09-28 10:14:00",1324,12.34,24.78,399.9,93.4
"2022-09-28 10:14:01",1325,12.34,24.78,399.5,92.8
"2022-09-28 10:14:02",1326,12.34,24.78,399.2,92.1
"2022-09-28 10:14:03",1327,12.34,24.78,398.8,92.8
"2022-09-28 10:14:04",1328,12.34,24.78,398.5,92.8
"2022-09-28 10:14:05",1329,12.34,24.78,397.8,93.4
"2022-09-28 10:14:06",1330,12.34,24.78,397.1,92.8
"2022-09-28 10:14:07",1331,12.34,24.78,396.1,92.8
"2022-09-28 10:14:08",1332,12.34,24.78,395.4,93.4
"2022-09-28 10:14:09",1333,12.34,24.78,394,94.1
"2022-09-28 10:14:10",1334,12.34,24.78,393.3,94.8
"2022-09-28 10:14:11",1335,12.34,24.78,393.3,96.1
"2022-09-28 10:14:12",1336,12.34,24.78,392.6,96.1
"2022-09-28 10:14:13",1337,12.34,24.78,392.3,96.1
"2022-09-28 10:14:14",1338,12.34,24.78,391.6,96.1
"2022-09-28 10:14:15",1339,12.34,24.78,390.9,95.4
"2022-09-28 10:14:16",1340,12.34,24.78,390.2,94.8
"2022-09-28 10:14:17",1341,12.34,24.78,389.2,94.8
"2022-09-28 10:14:18",1342,12.34,24.78,389.5,94.8
"2022-09-28 10:14:19",1343,12.34,24.78,389.9,95.4
"2022-09-28 10:14:20",1344,12.34,24.78,389.9,94.8
"2022-09-28 10:14:21",1345,12.33,24.78,389.2,94.8
"2022-09-28 10:14:22",1346,12.33,24.78,388.1,94.8
"2022-09-28 10:14:23",1347,12.34,24.78,387.1,94.1
"2022-09-28 10:14:24",1348,12.33,24.78,386.1,93.4
"2022-09-28 10:14:25",1349,12.33,24.78,386.1,93.4
"2022-09-28 10:14:26",1350,12.33,24.78,385.4,93.4
"2022-09-28 10:14:27",1351,12.34,24.78,384.4,93.4
"2022-09-28 10:14:28",1352,12.34,24.78,384.4,94.1
"2022-09-28 10:14:29",1353,12.34,24.78,383.3,94.8
"2022-09-28 10:14:30",1354,12.33,24.78,380.6,93.4
"2022-09-28 10:14:31",1355,12.34,24.78,377.5,93.4
"2022-09-28 10:14:32",1356,12.34,24.78,375.4,93.4
"2022-09-28 10:14:33",1357,12.34,24.78,374,92.8
"2022-09-28 10:14:34",1358,12.34,24.81,373,92.1
"2022-09-28 10:14:35",1359,12.33,24.81,372.3,92.1
"2022-09-28 10:14:36",1360,12.33,24.81,371.3,92.1
"2022-09-28 10:14:37",1361,12.34,24.78,370.9,92.1
"2022-09-28 10:14:38",1362,12.33,24.81,370.6,92.1
"2022-09-28 10:14:39",1363,12.33,24.81,370.9,92.1
"2022-09-28 10:14:40",1364,12.34,24.81,370.6,92.1
"2022-09-28 10:14:41",1365,12.33,24.81,370.2,91.4
"2022-09-28 10:14:42",1366,12.34,24.81,369.9,91.4
"2022-09-28 10:14:43",1367,12.33,24.81,369.9,91.4
"2022-09-28 10:14:44",1368,12.33,24.81,369.9,91.4
"2022-09-28 10:14:45",1369,12.33,24.81,370.2,91.4
"2022-09-28 10:14:46",1370,12.33,24.81,370.6,91.4
"2022-09-28 10:14:47",1371,12.33,24.81,370.9,91.4
"2022-09-28 10:14:48",1372,12.33,24.81,371.6,92.1
"2022-09-28 10:14:49",1373,12.33,24.81,372.6,92.1
"2022-09-28 10:14:50",1374,12.34,24.81,373.7,92.1
"2022-09-28 10:14:51",1375,12.34,24.81,374.4,92.8
"2022-09-28 10:14:52",1376,12.34,24.81,375.4,92.8
"2022-09-28 10:14:53",1377,12.33,24.81,375.1,92.8
"2022-09-28 10:14:54",1378,12.33,24.84,375.1,92.8
"2022-09-28 10:14:55",1379,12.33,24.84,375.1,92.8
"2022-09-28 10:14:56",1380,12.33,24.81,375.4,92.8
"2022-09-28 10:14:57",1381,12.34,24.81,375.4,93.4
"2022-09-28 10:14:58",1382,12.33,24.84,376.1,93.4
"2022-09-28 10:14:59",1383,12.33,24.84,376.4,93.4
"2022-09-28 10:15:00",1384,12.33,24.84,377.1,93.4
"2022-09-28 10:15:01",1385,12.33,24.84,377.8,93.4
"2022-09-28 10:15:02",1386,12.33,24.84,378.5,93.4
"2022-09-28 10:15:03",1387,12.34,24.84,379.2,93.4
"2022-09-28 10:15:04",1388,12.34,24.84,379.5,93.4
"2022-09-28 10:15:05",1389,12.34,24.84,379.9,94.1
"2022-09-28 10:15:06",1390,12.34,24.81,380.9,93.4
"2022-09-28 10:15:07",1391,12.34,24.81,381.2,94.1
"2022-09-28 10:15:08",1392,12.34,24.81,381.9,94.8
"2022-09-28 10:15:09",1393,12.34,24.81,382.3,94.1
"2022-09-28 10:15:10",1394,12.34,24.84,382.6,94.1
"2022-09-28 10:15:11",1395,12.34,24.84,383.6,94.8
"2022-09-28 10:15:12",1396,12.34,24.84,384.3,94.8
"2022-09-28 10:15:13",1397,12.34,24.84,385,94.8
"2022-09-28 10:15:14",1398,12.34,24.84,385.7,94.8
"2022-09-28 10:15:15",1399,12.34,24.84,386.4,95.4
"2022-09-28 10:15:16",1400,12.34,24.84,386.7,94.8
"2022-09-28 10:15:17",1401,12.34,24.84,387.4,95.4
"2022-09-28 10:15:18",1402,12.34,24.84,387.4,95.4
"2022-09-28 10:15:19",1403,12.34,24.84,387.1,95.4
"2022-09-28 10:15:20",1404,12.34,24.84,387.4,95.4
"2022-09-28 10:15:21",1405,12.34,24.84,387.1,95.4
"2022-09-28 10:15:22",1406,12.34,24.84,387.4,94.8
"2022-09-28 10:15:23",1407,12.34,24.81,387.4,95.4
"2022-09-28 10:15:24",1408,12.34,24.84,387.8,95.4
"2022-09-28 10:15:25",1409,12.34,24.81,388.1,95.4
"2022-09-28 10:15:26",1410,12.34,24.81,388.8,95.4
"2022-09-28 10:15:27",1411,12.34,24.84,388.8,96.1
"2022-09-28 10:15:28",1412,12.34,24.84,389.5,96.1
"2022-09-28 10:15:29",1413,12.34,24.84,390.2,96.1
"2022-09-28 10:15:30",1414,12.34,24.84,390.9,96.1
"2022-09-28 10:15:31",1415,12.34,24.84,391.6,96.1
"2022-09-28 10:15:32",1416,12.34,24.81,392.3,96.1
"2022-09-28 10:15:33",1417,12.34,24.81,392.9,96.8
"2022-09-28 10:15:34",1418,12.34,24.81,394,97.4
"2022-09-28 10:15:35",1419,12.34,24.84,395,97.4
"2022-09-28 10:15:36",1420,12.34,24.84,395.7,97.4
"2022-09-28 10:15:37",1421,12.34,24.84,396.7,97.4
"2022-09-28 10:15:38",1422,12.34,24.84,398.5,98.1
"2022-09-28 10:15:39",1423,12.34,24.84,399.5,98.8
"2022-09-28 10:15:40",1424,12.34,24.81,400.9,98.8
"2022-09-28 10:15:41",1425,12.34,24.84,402.6,98.8
"2022-09-28 10:15:42",1426,12.34,24.81,404.3,99.5
"2022-09-28 10:15:43",1427,12.34,24.84,406.7,100.1
"2022-09-28 10:15:44",1428,12.34,24.81,410.5,100.8
"2022-09-28 10:15:45",1429,12.34,24.84,413.6,101.5
"2022-09-28 10:15:46",1430,12.34,24.81,416,102.1
"2022-09-28 10:15:47",1431,12.34,24.81,418.1,102.8
"2022-09-28 10:15:48",1432,12.34,24.81,419.5,102.8
"2022-09-28 10:15:49",1433,12.34,24.81,420.8,103.5
"2022-09-28 10:15:50",1434,12.34,24.84,421.9,103.5
"2022-09-28 10:15:51",1435,12.34,24.84,422.2,104.1
"2022-09-28 10:15:52",1436,12.34,24.81,423.3,104.1
"2022-09-28 10:15:53",1437,12.34,24.84,423.9,104.1
"2022-09-28 10:15:54",1438,12.34,24.84,425,104.1
"2022-09-28 10:15:55",1439,12.34,24.84,425.3,104.1
"2022-09-28 10:15:56",1440,12.34,24.81,425.3,104.1
"2022-09-28 10:15:57",1441,12.34,24.81,425.7,104.1
"2022-09-28 10:15:58",1442,12.34,24.81,426,104.8
"2022-09-28 10:15:59",1443,12.34,24.81,426.4,104.8
"2022-09-28 10:16:00",1444,12.34,24.78,427,104.8
"2022-09-28 10:16:01",1445,12.34,24.78,427.4,105.5
"2022-09-28 10:16:02",1446,12.34,24.78,427.7,105.5
"2022-09-28 10:16:03",1447,12.34,24.78,428.1,105.5
"2022-09-28 10:16:04",1448,12.34,24.78,428.1,105.5
"2022-09-28 10:16:05",1449,12.34,24.78,428.4,105.5
"2022-09-28 10:16:06",1450,12.34,24.78,428.4,105.5
"2022-09-28 10:16:07",1451,12.34,24.78,428.4,105.5
"2022-09-28 10:16:08",1452,12.34,24.78,428.1,105.5
"2022-09-28 10:16:09",1453,12.34,24.78,427.7,104.8
"2022-09-28 10:16:10",1454,12.34,24.78,427.4,104.1
"2022-09-28 10:16:11",1455,12.34,24.78,426.7,104.1
"2022-09-28 10:16:12",1456,12.34,24.78,426,104.8
"2022-09-28 10:16:13",1457,12.34,24.78,425.7,104.8
"2022-09-28 10:16:14",1458,12.34,24.78,425,104.8
"2022-09-28 10:16:15",1459,12.34,24.78,425,104.8
"2022-09-28 10:16:16",1460,12.34,24.78,424.6,104.8
"2022-09-28 10:16:17",1461,12.34,24.78,424.6,104.8
"2022-09-28 10:16:18",1462,12.34,24.78,424.3,104.8
"2022-09-28 10:16:19",1463,12.34,24.78,424.3,104.8
"2022-09-28 10:16:20",1464,12.34,24.78,424.3,104.8
"2022-09-28 10:16:21",1465,12.34,24.78,423.9,104.8
"2022-09-28 10:16:22",1466,12.34,24.78,423.6,104.8
"2022-09-28 10:16:23",1467,12.34,24.78,423.6,104.8
"2022-09-28 10:16:24",1468,12.34,24.78,423.2,104.8
"2022-09-28 10:16:25",1469,12.34,24.78,422.9,104.1
"2022-09-28 10:16:26",1470,12.34,24.81,422.6,104.1
"2022-09-28 10:16:27",1471,12.34,24.81,422.2,104.1
"2022-09-28 10:16:28",1472,12.34,24.81,421.5,104.1
"2022-09-28 10:16:29",1473,12.34,24.81,421.2,104.1
"2022-09-28 10:16:30",1474,12.34,24.81,420.5,104.1
"2022-09-28 10:16:31",1475,12.34,24.81,420.1,103.5
"2022-09-28 10:16:32",1476,12.34,24.81,419.5,103.5
"2022-09-28 10:16:33",1477,12.34,24.81,418.8,102.8
"2022-09-28 10:16:34",1478,12.34,24.81,418.4,102.8
"2022-09-28 10:16:35",1479,12.34,24.81,417.7,102.8
"2022-09-28 10:16:36",1480,12.34,24.81,417,102.8
"2022-09-28 10:16:37",1481,12.34,24.81,416.7,102.8
"2022-09-28 10:16:38",1482,12.34,24.81,416.4,102.1
"2022-09-28 10:16:39",1483,12.34,24.81,415.3,102.1
"2022-09-28 10:16:40",1484,12.34,24.81,415,101.5
"2022-09-28 10:16:41",1485,12.34,24.81,414.6,101.5
"2022-09-28 10:16:42",1486,12.34,24.81,413.9,100.8
"2022-09-28 10:16:43",1487,12.34,24.81,413.3,100.1
"2022-09-28 10:16:44",1488,12.34,24.81,412.6,100.1
"2022-09-28 10:16:45",1489,12.34,24.81,411.9,100.1
"2022-09-28 10:16:46",1490,12.34,24.81,411.2,100.1
"2022-09-28 10:16:47",1491,12.34,24.81,410.5,100.1
"2022-09-28 10:16:48",1492,12.34,24.81,409.5,99.4
"2022-09-28 10:16:49",1493,12.34,24.81,408.8,99.4
"2022-09-28 10:16:50",1494,12.34,24.81,407.7,99.4
"2022-09-28 10:16:51",1495,12.34,24.84,407.1,99.4
"2022-09-28 10:16:52",1496,12.34,24.84,406.4,99.4
"2022-09-28 10:16:53",1497,12.34,24.84,405.3,98.8
"2022-09-28 10:16:54",1498,12.34,24.81,404.6,98.8
"2022-09-28 10:16:55",1499,12.34,24.84,404,98.1
"2022-09-28 10:16:56",1500,12.34,24.84,403.3,98.1
"2022-09-28 10:16:57",1501,12.34,24.84,402.6,98.1
"2022-09-28 10:16:58",1502,12.34,24.84,401.6,97.4
"2022-09-28 10:16:59",1503,12.34,24.84,400.9,97.4
