"TOA5","exp","CR1000","63522","CR1000.Std.32.03","CPU:Exp_03.CR1","41229","Exp03"
"TIMESTAMP","RECORD","batt_volt_Min","PTemp","Rs","TP","Vs","termopar"
"TS","RN","","","","","",""
"","","Min","Smp","Smp","Smp","Smp","Smp"
"2025-06-04 08:32:21",348,12.88,22.73,103.7,9.71,20.64,7.062
"2025-06-04 08:32:22",349,12.88,22.73,103.7,9.71,20.64,7.062
"2025-06-04 08:32:23",350,12.88,22.73,103.7,9.71,20.64,6.977
"2025-06-04 08:32:24",351,12.88,22.73,103.7,9.71,20.64,7.062
"2025-06-04 08:32:25",352,12.88,22.73,103.7,9.71,20.64,7.062
"2025-06-04 08:32:26",353,12.88,22.73,103.7,9.71,20.64,7.062
"2025-06-04 08:32:27",354,12.88,22.73,103.7,9.62,20.63,6.977
"2025-06-04 08:32:28",355,12.88,22.73,103.7,9.71,20.64,7.062
"2025-06-04 08:32:29",356,12.88,22.73,103.7,9.71,20.64,7.062
"2025-06-04 08:32:30",357,12.88,22.73,103.7,9.62,20.63,6.893
"2025-06-04 08:32:31",358,12.88,22.73,103.7,9.62,20.63,6.893
"2025-06-04 08:32:32",359,12.88,22.73,103.7,9.62,20.63,6.893
"2025-06-04 08:32:33",360,12.88,22.73,103.7,9.71,20.64,6.977
"2025-06-04 08:32:34",361,12.88,22.73,103.7,9.62,20.63,6.977
"2025-06-04 08:32:35",362,12.88,22.73,103.7,9.71,20.64,6.893
"2025-06-04 08:32:36",363,12.88,22.73,103.7,9.71,20.64,6.893
"2025-06-04 08:32:37",364,12.88,22.73,103.7,9.62,20.63,6.893
"2025-06-04 08:32:38",365,12.88,22.73,103.7,9.62,20.63,6.977
"2025-06-04 08:32:39",366,12.88,22.73,103.7,9.62,20.63,6.893
"2025-06-04 08:32:40",367,12.88,22.73,103.7,9.62,20.63,6.893
"2025-06-04 08:32:41",368,12.88,22.73,103.7,9.62,20.63,6.893
"2025-06-04 08:32:42",369,12.88,22.73,103.7,9.62,20.63,6.893
"2025-06-04 08:32:43",370,12.88,22.73,103.7,9.62,20.63,6.893
"2025-06-04 08:32:44",371,12.88,22.73,103.7,9.62,20.63,6.893
"2025-06-04 08:32:45",372,12.88,22.73,103.7,9.71,20.64,6.977
"2025-06-04 08:32:46",373,12.88,22.73,103.7,9.62,20.63,6.977
"2025-06-04 08:32:47",374,12.88,22.73,103.7,9.62,20.63,6.977
"2025-06-04 08:32:48",375,12.88,22.73,103.7,9.71,20.64,6.977
"2025-06-04 08:32:49",376,12.88,22.73,103.7,9.53,20.62,6.893
"2025-06-04 08:32:50",377,12.88,22.73,103.7,9.62,20.63,6.893
"2025-06-04 08:32:51",378,12.88,22.73,103.7,9.62,20.63,6.893
"2025-06-04 08:32:52",379,12.88,22.73,103.7,9.53,20.62,6.893
"2025-06-04 08:32:53",380,12.88,22.73,103.7,9.53,20.62,6.977
"2025-06-04 08:32:54",381,12.87,22.73,103.7,9.53,20.62,6.893
"2025-06-04 08:32:55",382,12.88,22.73,103.7,9.53,20.62,6.893
"2025-06-04 08:32:56",383,12.88,22.73,103.7,9.62,20.63,6.893
"2025-06-04 08:32:57",384,12.88,22.73,103.7,9.62,20.63,6.977
"2025-06-04 08:32:58",385,12.88,22.73,103.7,9.53,20.62,6.893
"2025-06-04 08:32:59",386,12.88,22.73,103.7,9.53,20.62,6.893
"2025-06-04 08:33:00",387,12.88,22.73,103.7,9.53,20.62,7.062
"2025-06-04 08:33:01",388,12.87,22.73,103.7,9.62,20.63,6.893
"2025-06-04 08:33:02",389,12.88,22.73,103.7,9.53,20.62,6.893
"2025-06-04 08:33:03",390,12.88,22.73,103.6,9.44,20.62,6.977
"2025-06-04 08:33:04",391,12.88,22.73,103.7,9.53,20.62,6.977
"2025-06-04 08:33:05",392,12.88,22.73,103.7,9.53,20.62,6.893
"2025-06-04 08:33:06",393,12.88,22.73,103.6,9.44,20.62,6.977
"2025-06-04 08:33:07",394,12.88,22.73,103.7,9.53,20.62,6.977
"2025-06-04 08:33:08",395,12.88,22.73,103.6,9.35,20.61,6.893
"2025-06-04 08:33:09",396,12.88,22.73,103.6,9.44,20.62,6.893
"2025-06-04 08:33:10",397,12.88,22.73,103.6,9.44,20.62,6.893
"2025-06-04 08:33:11",398,12.88,22.73,103.6,9.44,20.62,6.893
"2025-06-04 08:33:12",399,12.88,22.73,103.7,9.53,20.62,6.893
"2025-06-04 08:33:13",400,12.88,22.73,103.7,9.53,20.62,6.893
"2025-06-04 08:33:14",401,12.88,22.73,103.7,9.53,20.62,6.893
"2025-06-04 08:33:15",402,12.88,22.73,103.6,9.44,20.62,6.893
"2025-06-04 08:33:16",403,12.88,22.73,103.6,9.44,20.62,6.893
"2025-06-04 08:33:17",404,12.88,22.73,103.7,9.53,20.62,6.893
"2025-06-04 08:33:18",405,12.88,22.73,103.6,9.44,20.62,6.893
"2025-06-04 08:33:19",406,12.88,22.73,103.6,9.35,20.61,6.893
"2025-06-04 08:33:20",407,12.88,22.73,103.7,9.53,20.62,6.893
"2025-06-04 08:33:21",408,12.88,22.73,103.6,9.44,20.62,6.893
"2025-06-04 08:33:22",409,12.88,22.73,103.7,9.53,20.62,6.893
"2025-06-04 08:33:23",410,12.87,22.73,103.7,9.53,20.62,6.893
"2025-06-04 08:33:24",411,12.88,22.73,103.7,9.53,20.62,6.893
"2025-06-04 08:33:25",412,12.88,22.73,103.7,9.53,20.62,6.893
"2025-06-04 08:33:26",413,12.88,22.73,103.6,9.44,20.62,6.893
"2025-06-04 08:33:27",414,12.88,22.73,103.6,9.44,20.62,6.893
"2025-06-04 08:33:28",415,12.88,22.73,103.6,9.35,20.61,6.893
"2025-06-04 08:33:29",416,12.88,22.73,103.6,9.35,20.61,6.893
"2025-06-04 08:33:30",417,12.88,22.73,103.6,9.44,20.62,6.893
"2025-06-04 08:33:31",418,12.88,22.73,103.6,9.35,20.61,6.893
"2025-06-04 08:33:32",419,12.88,22.73,103.6,9.35,20.61,6.893
"2025-06-04 08:33:33",420,12.88,22.73,103.6,9.44,20.62,6.893
"2025-06-04 08:33:34",421,12.88,22.73,103.6,9.35,20.61,6.893
"2025-06-04 08:33:35",422,12.88,22.73,103.6,9.35,20.61,6.893
"2025-06-04 08:33:36",423,12.88,22.73,103.6,9.44,20.62,6.893
"2025-06-04 08:33:37",424,12.87,22.73,103.6,9.26,20.6,6.893
"2025-06-04 08:33:38",425,12.88,22.73,103.6,9.35,20.61,6.893
"2025-06-04 08:33:39",426,12.87,22.73,103.6,9.26,20.6,6.893
"2025-06-04 08:33:40",427,12.87,22.73,103.6,9.26,20.6,6.893
"2025-06-04 08:33:41",428,12.87,22.73,103.6,9.26,20.6,6.893
"2025-06-04 08:33:42",429,12.87,22.73,103.6,9.35,20.61,6.893
"2025-06-04 08:33:43",430,12.87,22.73,103.6,9.26,20.6,6.893
"2025-06-04 08:33:44",431,12.87,22.73,103.6,9.35,20.61,6.893
"2025-06-04 08:33:45",432,12.88,22.73,103.6,9.35,20.61,6.893
"2025-06-04 08:33:46",433,12.87,22.73,103.6,9.35,20.61,6.893
"2025-06-04 08:33:47",434,12.87,22.73,103.6,9.35,20.61,6.893
"2025-06-04 08:33:48",435,12.87,22.73,103.6,9.35,20.61,6.893
"2025-06-04 08:33:49",436,12.87,22.73,103.6,9.35,20.61,6.893
"2025-06-04 08:33:50",437,12.88,22.73,103.6,9.35,20.61,6.893
"2025-06-04 08:33:51",438,12.88,22.73,103.6,9.35,20.61,6.893
"2025-06-04 08:33:52",439,12.87,22.73,103.6,9.26,20.6,6.893
"2025-06-04 08:33:53",440,12.88,22.73,103.6,9.26,20.6,6.808
"2025-06-04 08:33:54",441,12.87,22.73,103.6,9.35,20.61,6.893
"2025-06-04 08:33:55",442,12.88,22.73,103.6,9.26,20.6,6.893
"2025-06-04 08:33:56",443,12.87,22.73,103.6,9.35,20.61,6.893
"2025-06-04 08:33:57",444,12.87,22.73,103.6,9.35,20.61,6.893
"2025-06-04 08:33:58",445,12.87,22.73,103.6,9.35,20.61,6.893
"2025-06-04 08:33:59",446,12.87,22.73,103.6,9.26,20.6,6.893
"2025-06-04 08:34:00",447,12.87,22.73,103.6,9.26,20.6,6.893
"2025-06-04 08:34:01",448,12.87,22.73,103.6,9.26,20.6,6.893
"2025-06-04 08:34:02",449,12.87,22.73,103.6,9.35,20.61,6.893
"2025-06-04 08:34:03",450,12.87,22.73,103.6,9.26,20.6,6.808
"2025-06-04 08:34:04",451,12.87,22.73,103.6,9.35,20.61,6.893
"2025-06-04 08:34:05",452,12.87,22.73,103.6,9.35,20.61,6.893
"2025-06-04 08:34:06",453,12.87,22.73,103.6,9.26,20.6,6.893
"2025-06-04 08:34:07",454,12.87,22.73,103.6,9.26,20.6,6.893
"2025-06-04 08:34:08",455,12.87,22.73,103.6,9.26,20.6,6.893
"2025-06-04 08:34:09",456,12.87,22.73,103.6,9.26,20.6,6.893
"2025-06-04 08:34:10",457,12.87,22.73,103.6,9.26,20.6,6.893
"2025-06-04 08:34:11",458,12.87,22.73,103.5,9.17,20.6,6.893
"2025-06-04 08:34:12",459,12.87,22.73,103.6,9.26,20.6,6.893
"2025-06-04 08:34:13",460,12.87,22.73,103.6,9.26,20.6,6.893
"2025-06-04 08:34:14",461,12.87,22.73,103.6,9.26,20.6,6.893
"2025-06-04 08:34:15",462,12.87,22.73,103.5,9.17,20.6,6.893
"2025-06-04 08:34:16",463,12.87,22.73,103.5,9.17,20.6,6.893
"2025-06-04 08:34:17",464,12.87,22.73,103.5,9.17,20.6,6.893
"2025-06-04 08:34:18",465,12.87,22.73,103.5,9.17,20.6,6.893
"2025-06-04 08:34:19",466,12.87,22.73,103.6,9.26,20.6,6.893
"2025-06-04 08:34:20",467,12.87,22.73,103.5,9.17,20.6,6.893
"2025-06-04 08:34:21",468,12.87,22.73,103.5,9.17,20.6,6.893
"2025-06-04 08:34:22",469,12.87,22.73,103.5,9.17,20.6,6.893
"2025-06-04 08:34:23",470,12.87,22.73,103.5,9.09,20.59,6.893
"2025-06-04 08:34:24",471,12.87,22.73,103.5,9.17,20.6,6.893
"2025-06-04 08:34:25",472,12.87,22.73,103.5,9.17,20.6,6.808
"2025-06-04 08:34:26",473,12.87,22.73,103.5,9.17,20.6,6.893
"2025-06-04 08:34:27",474,12.87,22.73,103.5,9.17,20.6,6.808
"2025-06-04 08:34:28",475,12.87,22.73,103.5,9.17,20.6,6.893
"2025-06-04 08:34:29",476,12.87,22.73,103.5,9.09,20.59,6.893
"2025-06-04 08:34:30",477,12.87,22.73,103.5,9.17,20.6,6.808
"2025-06-04 08:34:31",478,12.87,22.73,103.6,9.26,20.6,6.808
"2025-06-04 08:34:32",479,12.87,22.73,103.5,9.17,20.6,6.893
"2025-06-04 08:34:33",480,12.87,22.73,103.5,9.17,20.6,6.808
"2025-06-04 08:34:34",481,12.87,22.73,103.5,9.17,20.6,6.808
"2025-06-04 08:34:35",482,12.87,22.73,103.5,9.17,20.6,6.808
"2025-06-04 08:34:36",483,12.87,22.73,103.5,9.17,20.6,6.893
"2025-06-04 08:34:37",484,12.87,22.73,103.5,9.17,20.6,6.893
"2025-06-04 08:34:38",485,12.87,22.73,103.5,9.17,20.6,6.808
"2025-06-04 08:34:39",486,12.87,22.73,103.5,9.17,20.6,6.808
"2025-06-04 08:34:40",487,12.87,22.73,103.5,9.17,20.6,6.893
"2025-06-04 08:34:41",488,12.87,22.73,103.5,9.17,20.6,6.808
"2025-06-04 08:34:42",489,12.87,22.73,103.5,9.17,20.6,6.893
"2025-06-04 08:34:43",490,12.87,22.73,103.5,9.08,20.59,6.893
"2025-06-04 08:34:44",491,12.87,22.73,103.5,9.08,20.59,6.893
"2025-06-04 08:34:45",492,12.87,22.73,103.5,9.17,20.6,6.893
"2025-06-04 08:34:46",493,12.87,22.73,103.5,9.08,20.59,6.808
"2025-06-04 08:34:47",494,12.87,22.73,103.5,9.08,20.59,6.893
"2025-06-04 08:34:48",495,12.87,22.73,103.5,9.08,20.59,6.893
"2025-06-04 08:34:49",496,12.87,22.73,103.5,9.17,20.6,6.893
"2025-06-04 08:34:50",497,12.87,22.73,103.5,9.08,20.59,6.808
"2025-06-04 08:34:51",498,12.87,22.73,103.5,9.08,20.59,6.893
"2025-06-04 08:34:52",499,12.87,22.73,103.5,9.08,20.59,6.893
"2025-06-04 08:34:53",500,12.87,22.73,103.5,9.08,20.59,6.808
"2025-06-04 08:34:54",501,12.87,22.73,103.5,9.08,20.59,6.808
"2025-06-04 08:34:55",502,12.87,22.73,103.5,9.08,20.59,6.808
"2025-06-04 08:34:56",503,12.87,22.73,103.5,9,20.58,6.808
"2025-06-04 08:34:57",504,12.87,22.73,103.5,9.08,20.59,6.808
"2025-06-04 08:34:58",505,12.87,22.73,103.5,9.08,20.59,6.808
"2025-06-04 08:34:59",506,12.87,22.73,103.5,9.08,20.59,6.724
"2025-06-04 08:35:00",507,12.87,22.73,103.5,9.17,20.6,6.808
"2025-06-04 08:35:01",508,12.87,22.73,103.5,9.08,20.59,6.808
"2025-06-04 08:35:02",509,12.87,22.73,103.5,9.08,20.59,6.724
"2025-06-04 08:35:03",510,12.87,22.73,103.5,9.08,20.59,6.808
"2025-06-04 08:35:04",511,12.87,22.73,103.5,9.08,20.59,6.808
"2025-06-04 08:35:05",512,12.87,22.73,103.5,9.17,20.6,6.893
"2025-06-04 08:35:06",513,12.87,22.73,103.5,9.08,20.59,6.808
"2025-06-04 08:35:07",514,12.87,22.73,103.5,9,20.58,6.808
"2025-06-04 08:35:08",515,12.87,22.73,103.5,9.08,20.59,6.808
"2025-06-04 08:35:09",516,12.87,22.73,103.5,9,20.58,6.808
"2025-06-04 08:35:10",517,12.87,22.73,103.5,9.08,20.59,6.808
"2025-06-04 08:35:11",518,12.87,22.73,103.5,9.08,20.59,6.808
"2025-06-04 08:35:12",519,12.87,22.73,103.5,9,20.58,6.893
"2025-06-04 08:35:13",520,12.87,22.73,103.5,9,20.58,6.808
"2025-06-04 08:35:14",521,12.87,22.73,103.5,9,20.58,6.808
"2025-06-04 08:35:15",522,12.87,22.73,103.5,9.08,20.59,6.808
"2025-06-04 08:35:16",523,12.87,22.73,103.5,9,20.58,6.808
"2025-06-04 08:35:17",524,12.87,22.73,103.5,9,20.58,6.893
"2025-06-04 08:35:18",525,12.87,22.73,103.5,9,20.58,6.808
"2025-06-04 08:35:19",526,12.87,22.73,103.5,9,20.58,6.808
"2025-06-04 08:35:20",527,12.87,22.73,103.5,9,20.58,6.893
"2025-06-04 08:35:21",528,12.87,22.73,103.5,9,20.58,6.808
"2025-06-04 08:35:22",529,12.87,22.73,103.4,8.91,20.58,6.724
"2025-06-04 08:35:23",530,12.87,22.73,103.5,9,20.58,6.893
"2025-06-04 08:35:24",531,12.87,22.73,103.4,8.91,20.58,6.724
"2025-06-04 08:35:25",532,12.87,22.73,103.4,8.91,20.58,6.724
"2025-06-04 08:35:26",533,12.87,22.73,103.4,8.91,20.58,6.808
"2025-06-04 08:35:27",534,12.87,22.73,103.4,8.91,20.58,6.724
"2025-06-04 08:35:28",535,12.87,22.73,103.4,8.91,20.58,6.808
"2025-06-04 08:35:29",536,12.87,22.73,103.4,8.91,20.58,6.808
"2025-06-04 08:35:30",537,12.87,22.73,103.4,8.91,20.58,6.724
"2025-06-04 08:35:31",538,12.87,22.73,103.4,8.91,20.58,6.724
"2025-06-04 08:35:32",539,12.87,22.73,103.4,8.91,20.58,6.724
"2025-06-04 08:35:33",540,12.87,22.73,103.5,9,20.58,6.724
"2025-06-04 08:35:34",541,12.87,22.73,103.5,9,20.58,6.723
"2025-06-04 08:35:35",542,12.86,22.73,103.5,9,20.58,6.808
"2025-06-04 08:35:36",543,12.87,22.73,103.5,9,20.58,6.808
"2025-06-04 08:35:37",544,12.87,22.73,103.4,8.91,20.58,6.808
"2025-06-04 08:35:38",545,12.87,22.73,103.4,8.91,20.58,6.723
"2025-06-04 08:35:39",546,12.86,22.73,103.4,8.91,20.58,6.723
"2025-06-04 08:35:40",547,12.87,22.73,103.5,9,20.58,6.723
"2025-06-04 08:35:41",548,12.87,22.73,103.5,9,20.58,6.723
"2025-06-04 08:35:42",549,12.87,22.73,103.5,9,20.58,6.723
"2025-06-04 08:35:43",550,12.87,22.73,103.4,8.91,20.58,6.723
"2025-06-04 08:35:44",551,12.87,22.73,103.4,8.91,20.58,6.723
"2025-06-04 08:35:45",552,12.86,22.73,103.4,8.91,20.58,6.723
"2025-06-04 08:35:46",553,12.86,22.73,103.4,8.91,20.58,6.808
"2025-06-04 08:35:47",554,12.87,22.73,103.4,8.91,20.58,6.723
"2025-06-04 08:35:48",555,12.87,22.73,103.4,8.91,20.58,6.723
"2025-06-04 08:35:49",556,12.87,22.73,103.4,8.82,20.57,6.723
"2025-06-04 08:35:50",557,12.86,22.73,103.4,8.91,20.58,6.723
"2025-06-04 08:35:51",558,12.87,22.73,103.5,9,20.58,6.723
"2025-06-04 08:35:52",559,12.87,22.73,103.4,8.91,20.58,6.723
"2025-06-04 08:35:53",560,12.87,22.73,103.4,8.91,20.58,6.723
"2025-06-04 08:35:54",561,12.87,22.73,103.4,8.91,20.58,6.723
"2025-06-04 08:35:55",562,12.87,22.73,103.4,8.82,20.57,6.723
"2025-06-04 08:35:56",563,12.86,22.73,103.4,8.91,20.58,6.723
"2025-06-04 08:35:57",564,12.87,22.73,103.4,8.91,20.58,6.723
"2025-06-04 08:35:58",565,12.87,22.73,103.4,8.91,20.58,6.723
"2025-06-04 08:35:59",566,12.87,22.73,103.4,8.91,20.58,6.723
"2025-06-04 08:36:00",567,12.86,22.73,103.4,8.91,20.58,6.723
"2025-06-04 08:36:01",568,12.86,22.73,103.4,8.91,20.58,6.723
"2025-06-04 08:36:02",569,12.86,22.73,103.4,8.91,20.58,6.723
"2025-06-04 08:36:03",570,12.87,22.73,103.4,8.91,20.58,6.723
"2025-06-04 08:36:04",571,12.86,22.73,103.4,8.91,20.58,6.723
"2025-06-04 08:36:05",572,12.87,22.73,103.4,8.91,20.58,6.723
"2025-06-04 08:36:06",573,12.86,22.73,103.4,8.91,20.58,6.723
"2025-06-04 08:36:07",574,12.86,22.73,103.4,8.91,20.58,6.723
"2025-06-04 08:36:08",575,12.86,22.73,103.4,8.91,20.58,6.723
"2025-06-04 08:36:09",576,12.87,22.73,103.4,8.91,20.58,6.723
"2025-06-04 08:36:10",577,12.86,22.73,103.4,8.82,20.57,6.723
"2025-06-04 08:36:11",578,12.86,22.73,103.4,8.91,20.58,6.723
"2025-06-04 08:36:12",579,12.86,22.73,103.4,8.82,20.57,6.723
"2025-06-04 08:36:13",580,12.87,22.73,103.4,8.82,20.57,6.723
"2025-06-04 08:36:14",581,12.86,22.73,103.4,8.82,20.57,6.723
"2025-06-04 08:36:15",582,12.87,22.73,103.4,8.91,20.58,6.723
"2025-06-04 08:36:16",583,12.87,22.73,103.4,8.82,20.57,6.723
"2025-06-04 08:36:17",584,12.87,22.73,103.4,8.82,20.57,6.723
"2025-06-04 08:36:18",585,12.87,22.73,103.4,8.82,20.57,6.723
"2025-06-04 08:36:19",586,12.87,22.73,103.4,8.73,20.56,6.723
"2025-06-04 08:36:20",587,12.87,22.73,103.4,8.82,20.57,6.723
"2025-06-04 08:36:21",588,12.87,22.73,103.4,8.82,20.57,6.723
"2025-06-04 08:36:22",589,12.87,22.73,103.4,8.82,20.57,6.723
"2025-06-04 08:36:23",590,12.87,22.73,103.4,8.82,20.57,6.723
"2025-06-04 08:36:24",591,12.87,22.73,103.4,8.82,20.57,6.723
"2025-06-04 08:36:25",592,12.87,22.73,103.4,8.73,20.56,6.723
"2025-06-04 08:36:26",593,12.87,22.73,103.4,8.73,20.56,6.723
"2025-06-04 08:36:27",594,12.86,22.73,103.4,8.82,20.57,6.723
"2025-06-04 08:36:28",595,12.86,22.73,103.4,8.82,20.57,6.723
"2025-06-04 08:36:29",596,12.87,22.73,103.4,8.73,20.56,6.723
"2025-06-04 08:36:30",597,12.87,22.73,103.4,8.73,20.56,6.723
"2025-06-04 08:36:31",598,12.87,22.73,103.4,8.73,20.56,6.723
"2025-06-04 08:36:32",599,12.87,22.73,103.4,8.73,20.56,6.639
"2025-06-04 08:36:33",600,12.87,22.73,103.4,8.73,20.56,6.639
"2025-06-04 08:36:34",601,12.86,22.73,103.4,8.82,20.57,6.723
"2025-06-04 08:36:35",602,12.87,22.73,103.4,8.82,20.57,6.723
"2025-06-04 08:36:36",603,12.86,22.73,103.4,8.82,20.57,6.639
"2025-06-04 08:36:37",604,12.86,22.73,103.4,8.73,20.56,6.723
"2025-06-04 08:36:38",605,12.86,22.73,103.4,8.82,20.57,6.723
"2025-06-04 08:36:39",606,12.86,22.73,103.4,8.73,20.56,6.639
"2025-06-04 08:36:40",607,12.87,22.73,103.4,8.73,20.56,6.639
"2025-06-04 08:36:41",608,12.87,22.73,103.4,8.82,20.57,6.723
"2025-06-04 08:36:42",609,12.87,22.73,103.4,8.82,20.57,6.554
"2025-06-04 08:36:43",610,12.86,22.73,103.4,8.73,20.56,6.639
"2025-06-04 08:36:44",611,12.87,22.73,103.4,8.73,20.56,6.639
"2025-06-04 08:36:45",612,12.87,22.73,103.4,8.73,20.56,6.554
"2025-06-04 08:36:46",613,12.87,22.73,103.4,8.82,20.57,6.554
"2025-06-04 08:36:47",614,12.87,22.73,103.3,8.64,20.56,6.554
"2025-06-04 08:36:48",615,12.87,22.73,103.4,8.73,20.56,6.639
"2025-06-04 08:36:49",616,12.87,22.73,103.4,8.73,20.56,6.554
"2025-06-04 08:36:50",617,12.86,22.73,103.4,8.82,20.57,6.639
"2025-06-04 08:36:51",618,12.87,22.73,103.4,8.73,20.56,6.639
"2025-06-04 08:36:52",619,12.87,22.73,103.3,8.64,20.56,6.639
"2025-06-04 08:36:53",620,12.87,22.73,103.4,8.73,20.56,6.639
"2025-06-04 08:36:54",621,12.87,22.73,103.4,8.73,20.56,6.639
"2025-06-04 08:36:55",622,12.87,22.73,103.3,8.64,20.56,6.639
"2025-06-04 08:36:56",623,12.86,22.73,103.4,8.73,20.56,6.639
"2025-06-04 08:36:57",624,12.87,22.73,103.4,8.73,20.56,6.554
"2025-06-04 08:36:58",625,12.87,22.73,103.4,8.73,20.56,6.554
"2025-06-04 08:36:59",626,12.86,22.73,103.4,8.73,20.56,6.554
"2025-06-04 08:37:00",627,12.87,22.73,103.4,8.73,20.56,6.639
"2025-06-04 08:37:01",628,12.87,22.73,103.4,8.73,20.56,6.554
"2025-06-04 08:37:02",629,12.86,22.73,103.4,8.73,20.56,6.554
"2025-06-04 08:37:03",630,12.86,22.73,103.4,8.73,20.56,6.554
"2025-06-04 08:37:04",631,12.86,22.73,103.4,8.73,20.56,6.554
"2025-06-04 08:37:05",632,12.86,22.73,103.4,8.73,20.56,6.554
"2025-06-04 08:37:06",633,12.86,22.73,103.4,8.73,20.56,6.639
"2025-06-04 08:37:07",634,12.86,22.73,103.4,8.73,20.56,6.554
"2025-06-04 08:37:08",635,12.87,22.73,103.3,8.64,20.56,6.554
"2025-06-04 08:37:09",636,12.86,22.73,103.4,8.73,20.56,6.554
"2025-06-04 08:37:10",637,12.86,22.73,103.4,8.73,20.56,6.554
"2025-06-04 08:37:11",638,12.86,22.73,103.4,8.73,20.56,6.554
"2025-06-04 08:37:12",639,12.86,22.73,103.4,8.73,20.56,6.554
"2025-06-04 08:37:13",640,12.86,22.73,103.4,8.73,20.56,6.554
"2025-06-04 08:37:14",641,12.86,22.73,103.3,8.64,20.56,6.554
"2025-06-04 08:37:15",642,12.86,22.73,103.4,8.73,20.56,6.554
"2025-06-04 08:37:16",643,12.87,22.73,103.3,8.64,20.56,6.554
"2025-06-04 08:37:17",644,12.86,22.73,103.4,8.73,20.56,6.554
"2025-06-04 08:37:18",645,12.86,22.73,103.3,8.64,20.56,6.554
"2025-06-04 08:37:19",646,12.87,22.73,103.4,8.73,20.56,6.554
"2025-06-04 08:37:20",647,12.87,22.73,103.4,8.73,20.56,6.554
"2025-06-04 08:37:21",648,12.86,22.73,103.4,8.73,20.56,6.639
"2025-06-04 08:37:22",649,12.86,22.73,103.4,8.73,20.56,6.639
"2025-06-04 08:37:23",650,12.86,22.73,103.3,8.64,20.56,6.554
"2025-06-04 08:37:24",651,12.87,22.73,103.4,8.73,20.56,6.554
"2025-06-04 08:37:25",652,12.87,22.73,103.4,8.73,20.56,6.554
"2025-06-04 08:37:26",653,12.86,22.73,103.4,8.73,20.56,6.554
"2025-06-04 08:37:27",654,12.86,22.73,103.4,8.73,20.56,6.554
"2025-06-04 08:37:28",655,12.86,22.73,103.3,8.64,20.56,6.554
"2025-06-04 08:37:29",656,12.87,22.73,103.3,8.55,20.55,6.554
"2025-06-04 08:37:30",657,12.86,22.73,103.3,8.64,20.56,6.554
"2025-06-04 08:37:31",658,12.86,22.73,103.3,8.55,20.55,6.554
"2025-06-04 08:37:32",659,12.86,22.73,103.3,8.55,20.55,6.554
"2025-06-04 08:37:33",660,12.86,22.73,103.3,8.55,20.55,6.554
"2025-06-04 08:37:34",661,12.86,22.73,103.3,8.55,20.55,6.554
"2025-06-04 08:37:35",662,12.86,22.73,103.3,8.55,20.55,6.554
"2025-06-04 08:37:36",663,12.86,22.73,103.3,8.55,20.55,6.554
"2025-06-04 08:37:37",664,12.86,22.73,103.3,8.64,20.56,6.554
"2025-06-04 08:37:38",665,12.87,22.73,103.3,8.55,20.55,6.554
"2025-06-04 08:37:39",666,12.86,22.73,103.3,8.55,20.55,6.554
"2025-06-04 08:37:40",667,12.86,22.73,103.3,8.55,20.55,6.554
"2025-06-04 08:37:41",668,12.86,22.73,103.3,8.55,20.55,6.47
"2025-06-04 08:37:42",669,12.86,22.73,103.3,8.55,20.55,6.554
"2025-06-04 08:37:43",670,12.86,22.73,103.3,8.55,20.55,6.554
"2025-06-04 08:37:44",671,12.86,22.73,103.3,8.55,20.55,6.554
"2025-06-04 08:37:45",672,12.86,22.73,103.3,8.55,20.55,6.554
"2025-06-04 08:37:46",673,12.86,22.73,103.3,8.55,20.55,6.554
"2025-06-04 08:37:47",674,12.86,22.73,103.3,8.55,20.55,6.47
"2025-06-04 08:37:48",675,12.86,22.73,103.3,8.55,20.55,6.47
"2025-06-04 08:37:49",676,12.86,22.73,103.3,8.64,20.56,6.554
"2025-06-04 08:37:50",677,12.86,22.73,103.3,8.55,20.55,6.554
"2025-06-04 08:37:51",678,12.86,22.73,103.3,8.64,20.56,6.47
"2025-06-04 08:37:52",679,12.86,22.73,103.3,8.55,20.55,6.47
"2025-06-04 08:37:53",680,12.86,22.73,103.3,8.55,20.55,6.47
"2025-06-04 08:37:54",681,12.86,22.73,103.3,8.55,20.55,6.385
"2025-06-04 08:37:55",682,12.86,22.73,103.3,8.64,20.56,6.47
"2025-06-04 08:37:56",683,12.86,22.73,103.3,8.55,20.55,6.47
"2025-06-04 08:37:57",684,12.86,22.73,103.3,8.64,20.56,6.47
"2025-06-04 08:37:58",685,12.86,22.73,103.3,8.55,20.55,6.47
"2025-06-04 08:37:59",686,12.86,22.73,103.3,8.64,20.56,6.554
"2025-06-04 08:38:00",687,12.86,22.73,103.3,8.55,20.55,6.554
"2025-06-04 08:38:01",688,12.86,22.73,103.3,8.55,20.55,6.554
"2025-06-04 08:38:02",689,12.86,22.73,103.3,8.55,20.55,6.47
"2025-06-04 08:38:03",690,12.86,22.73,103.3,8.55,20.55,6.47
"2025-06-04 08:38:04",691,12.86,22.73,103.3,8.47,20.54,6.47
"2025-06-04 08:38:05",692,12.86,22.73,103.3,8.55,20.55,6.47
"2025-06-04 08:38:06",693,12.86,22.73,103.3,8.55,20.55,6.47
"2025-06-04 08:38:07",694,12.86,22.73,103.3,8.47,20.54,6.47
