"TOA5","exp","CR1000","63522","CR1000.Std.32.03","CPU:experimento2daniela.CR1","28294","exp02"
"TIMESTAMP","RECORD","batt_volt_Min","PTemp","rad_in","rad_out","albedo"
"TS","RN","","","","",""
"","","Min","Smp","Smp","Smp","Smp"
"2025-09-24 10:08:36",858,12.82,27.75,836,57.05,0.068
"2025-09-24 10:08:37",859,12.82,27.75,836,57.05,0.068
"2025-09-24 10:08:38",860,12.82,27.75,838,57.05,0.068
"2025-09-24 10:08:39",861,12.82,27.78,840,57.05,0.068
"2025-09-24 10:08:40",862,12.82,27.78,839,57.05,0.068
"2025-09-24 10:08:41",863,12.82,27.75,839,57.05,0.068
"2025-09-24 10:08:42",864,12.82,27.69,839,56.37,0.067
"2025-09-24 10:08:43",865,12.82,27.69,837,56.37,0.067
"2025-09-24 10:08:44",866,12.82,27.69,841,56.37,0.067
"2025-09-24 10:08:45",867,12.82,27.69,840,57.05,0.068
"2025-09-24 10:08:46",868,12.82,27.69,837,57.05,0.068
"2025-09-24 10:08:47",869,12.82,27.72,840,57.05,0.068
"2025-09-24 10:08:48",870,12.82,27.72,841,56.37,0.067
"2025-09-24 10:08:49",871,12.82,27.72,839,55.7,0.066
"2025-09-24 10:08:50",872,12.82,27.72,839,55.7,0.066
"2025-09-24 10:08:51",873,12.82,27.75,839,55.7,0.066
"2025-09-24 10:08:52",874,12.82,27.75,840,56.37,0.067
"2025-09-24 10:08:53",875,12.82,27.75,840,56.37,0.067
"2025-09-24 10:08:54",876,12.82,27.78,840,57.05,0.068
"2025-09-24 10:08:55",877,12.82,27.78,841,57.05,0.068
"2025-09-24 10:08:56",878,12.82,27.82,840,57.05,0.068
"2025-09-24 10:08:57",879,12.82,27.82,838,57.05,0.068
"2025-09-24 10:08:58",880,12.82,27.82,838,57.05,0.068
"2025-09-24 10:08:59",881,12.82,27.85,840,57.05,0.068
"2025-09-24 10:09:00",882,12.82,27.85,841,57.05,0.068
"2025-09-24 10:09:01",883,12.82,27.85,840,57.05,0.068
"2025-09-24 10:09:02",884,12.82,27.88,840,56.37,0.067
"2025-09-24 10:09:03",885,12.82,27.88,840,56.37,0.067
"2025-09-24 10:09:04",886,12.82,27.88,840,55.7,0.066
"2025-09-24 10:09:05",887,12.81,27.91,840,55.7,0.066
"2025-09-24 10:09:06",888,12.82,27.91,840,55.7,0.066
"2025-09-24 10:09:07",889,12.81,27.91,840,55.03,0.066
"2025-09-24 10:09:08",890,12.82,27.94,840,55.7,0.066
"2025-09-24 10:09:09",891,12.82,27.94,841,55.7,0.066
"2025-09-24 10:09:10",892,12.82,27.94,840,55.7,0.066
"2025-09-24 10:09:11",893,12.82,27.94,839,55.7,0.066
"2025-09-24 10:09:12",894,12.82,27.94,840,55.7,0.066
"2025-09-24 10:09:13",895,12.82,27.94,841,55.7,0.066
"2025-09-24 10:09:14",896,12.82,27.94,840,55.7,0.066
"2025-09-24 10:09:15",897,12.82,27.98,840,55.7,0.066
"2025-09-24 10:09:16",898,12.81,27.98,841,55.7,0.066
"2025-09-24 10:09:17",899,12.82,27.98,840,55.7,0.066
"2025-09-24 10:09:18",900,12.82,27.98,840,55.7,0.066
"2025-09-24 10:09:19",901,12.82,28.01,841,55.7,0.066
"2025-09-24 10:09:20",902,12.82,28.01,840,55.7,0.066
"2025-09-24 10:09:21",903,12.82,28.01,841,55.7,0.066
"2025-09-24 10:09:22",904,12.82,28.01,842,55.7,0.066
"2025-09-24 10:09:23",905,12.82,28.04,840,55.7,0.066
"2025-09-24 10:09:24",906,12.82,28.04,840,55.7,0.066
"2025-09-24 10:09:25",907,12.82,28.04,840,55.7,0.066
"2025-09-24 10:09:26",908,12.82,28.04,841,55.7,0.066
"2025-09-24 10:09:27",909,12.82,28.07,841,55.7,0.066
"2025-09-24 10:09:28",910,12.82,28.07,841,55.03,0.065
"2025-09-24 10:09:29",911,12.82,28.07,841,55.03,0.065
"2025-09-24 10:09:30",912,12.82,28.07,841,55.7,0.066
"2025-09-24 10:09:31",913,12.82,28.1,841,55.7,0.066
"2025-09-24 10:09:32",914,12.82,28.1,842,55.7,0.066
"2025-09-24 10:09:33",915,12.82,28.14,842,55.7,0.066
"2025-09-24 10:09:34",916,12.82,28.1,841,55.7,0.066
"2025-09-24 10:09:35",917,12.82,28.14,841,55.7,0.066
"2025-09-24 10:09:36",918,12.82,28.14,840,55.7,0.066
"2025-09-24 10:09:37",919,12.82,28.14,841,55.7,0.066
"2025-09-24 10:09:38",920,12.82,28.17,841,55.7,0.066
"2025-09-24 10:09:39",921,12.82,28.17,841,55.7,0.066
"2025-09-24 10:09:40",922,12.82,28.17,841,55.7,0.066
"2025-09-24 10:09:41",923,12.82,28.2,842,55.7,0.066
"2025-09-24 10:09:42",924,12.82,28.2,840,55.7,0.066
"2025-09-24 10:09:43",925,12.82,28.2,842,55.7,0.066
"2025-09-24 10:09:44",926,12.82,28.2,842,55.7,0.066
"2025-09-24 10:09:45",927,12.82,28.23,842,55.7,0.066
"2025-09-24 10:09:46",928,12.82,28.23,841,55.7,0.066
"2025-09-24 10:09:47",929,12.82,28.23,841,55.7,0.066
"2025-09-24 10:09:48",930,12.82,28.23,842,55.7,0.066
"2025-09-24 10:09:49",931,12.82,28.27,841,55.7,0.066
"2025-09-24 10:09:50",932,12.82,28.27,842,55.7,0.066
"2025-09-24 10:09:51",933,12.82,28.27,842,55.7,0.066
"2025-09-24 10:09:52",934,12.82,28.3,842,55.7,0.066
"2025-09-24 10:09:53",935,12.82,28.3,842,55.7,0.066
"2025-09-24 10:09:54",936,12.82,28.3,842,55.7,0.066
"2025-09-24 10:09:55",937,12.82,28.33,842,55.7,0.066
"2025-09-24 10:09:56",938,12.82,28.33,842,55.7,0.066
"2025-09-24 10:09:57",939,12.82,28.33,842,55.7,0.066
"2025-09-24 10:09:58",940,12.82,28.33,841,55.7,0.066
"2025-09-24 10:09:59",941,12.82,28.36,842,55.7,0.066
"2025-09-24 10:10:00",942,12.82,28.36,842,55.7,0.066
"2025-09-24 10:10:01",943,12.82,28.36,843,55.7,0.066
"2025-09-24 10:10:02",944,12.82,28.36,841,55.7,0.066
"2025-09-24 10:10:03",945,12.82,28.36,842,55.7,0.066
"2025-09-24 10:10:04",946,12.82,28.36,842,55.7,0.066
"2025-09-24 10:10:05",947,12.82,28.4,840,55.7,0.066
"2025-09-24 10:10:06",948,12.82,28.4,841,55.7,0.066
"2025-09-24 10:10:07",949,12.82,28.4,842,55.7,0.066
"2025-09-24 10:10:08",950,12.82,28.4,842,55.7,0.066
"2025-09-24 10:10:09",951,12.82,28.4,842,55.7,0.066
"2025-09-24 10:10:10",952,12.82,28.43,842,55.7,0.066
"2025-09-24 10:10:11",953,12.82,28.46,842,55.7,0.066
"2025-09-24 10:10:12",954,12.82,28.46,842,55.7,0.066
"2025-09-24 10:10:13",955,12.82,28.46,842,55.7,0.066
"2025-09-24 10:10:14",956,12.82,28.46,841,55.7,0.066
"2025-09-24 10:10:15",957,12.82,28.49,842,55.7,0.066
"2025-09-24 10:10:16",958,12.82,28.49,842,55.7,0.066
"2025-09-24 10:10:17",959,12.82,28.53,841,55.7,0.066
"2025-09-24 10:10:18",960,12.82,28.53,840,55.7,0.066
"2025-09-24 10:10:19",961,12.82,28.53,842,55.7,0.066
"2025-09-24 10:10:20",962,12.82,28.56,842,55.7,0.066
"2025-09-24 10:10:21",963,12.82,28.56,840,55.7,0.066
"2025-09-24 10:10:22",964,12.82,28.56,840,55.7,0.066
"2025-09-24 10:10:23",965,12.82,28.59,840,55.7,0.066
"2025-09-24 10:10:24",966,12.82,28.59,840,55.7,0.066
"2025-09-24 10:10:25",967,12.82,28.59,842,55.7,0.066
"2025-09-24 10:10:26",968,12.83,28.59,843,55.7,0.066
"2025-09-24 10:10:27",969,12.82,28.59,843,55.7,0.066
"2025-09-24 10:10:28",970,12.83,28.62,842,55.7,0.066
"2025-09-24 10:10:29",971,12.82,28.62,843,55.7,0.066
"2025-09-24 10:10:30",972,12.83,28.66,840,55.7,0.066
"2025-09-24 10:10:31",973,12.83,28.66,841,55.7,0.066
"2025-09-24 10:10:32",974,12.82,28.69,841,55.7,0.066
"2025-09-24 10:10:33",975,12.83,28.69,841,55.7,0.066
"2025-09-24 10:10:34",976,12.83,28.69,840,55.7,0.066
"2025-09-24 10:10:35",977,12.83,28.72,842,55.7,0.066
"2025-09-24 10:10:36",978,12.83,28.72,840,55.7,0.066
"2025-09-24 10:10:37",979,12.82,28.72,840,55.7,0.066
"2025-09-24 10:10:38",980,12.82,28.76,841,55.7,0.066
"2025-09-24 10:10:39",981,12.83,28.76,841,55.7,0.066
"2025-09-24 10:10:40",982,12.83,28.76,840,55.7,0.066
"2025-09-24 10:10:41",983,12.83,28.79,840,55.7,0.066
"2025-09-24 10:10:42",984,12.82,28.79,841,55.7,0.066
"2025-09-24 10:10:43",985,12.82,28.82,841,55.7,0.066
"2025-09-24 10:10:44",986,12.83,28.82,841,55.7,0.066
"2025-09-24 10:10:45",987,12.83,28.82,842,55.7,0.066
"2025-09-24 10:10:46",988,12.83,28.85,840,55.7,0.066
"2025-09-24 10:10:47",989,12.83,28.85,840,55.7,0.066
"2025-09-24 10:10:48",990,12.83,28.85,840,55.7,0.066
"2025-09-24 10:10:49",991,12.83,28.89,841,55.7,0.066
"2025-09-24 10:10:50",992,12.82,28.89,841,55.7,0.066
"2025-09-24 10:10:51",993,12.83,28.89,842,55.7,0.066
"2025-09-24 10:10:52",994,12.82,28.92,842,55.7,0.066
"2025-09-24 10:10:53",995,12.83,28.92,840,55.7,0.066
"2025-09-24 10:10:54",996,12.82,28.92,841,55.7,0.066
"2025-09-24 10:10:55",997,12.83,28.95,842,55.7,0.066
"2025-09-24 10:10:56",998,12.83,28.95,841,55.7,0.066
"2025-09-24 10:10:57",999,12.83,28.99,840,55.7,0.066
"2025-09-24 10:10:58",1000,12.83,28.99,841,55.7,0.066
"2025-09-24 10:10:59",1001,12.83,28.99,842,55.7,0.066
"2025-09-24 10:11:00",1002,12.83,28.99,841,55.7,0.066
"2025-09-24 10:11:01",1003,12.83,28.99,841,55.7,0.066
"2025-09-24 10:11:02",1004,12.83,28.99,842,55.7,0.066
"2025-09-24 10:11:03",1005,12.83,29.02,842,55.7,0.066
"2025-09-24 10:11:04",1006,12.83,29.02,839,55.7,0.066
"2025-09-24 10:11:05",1007,12.82,29.02,840,55.7,0.066
"2025-09-24 10:11:06",1008,12.83,29.05,841,55.7,0.066
"2025-09-24 10:11:07",1009,12.83,29.05,840,55.7,0.066
"2025-09-24 10:11:08",1010,12.83,29.05,840,55.7,0.066
"2025-09-24 10:11:09",1011,12.83,29.08,840,55.7,0.066
"2025-09-24 10:11:10",1012,12.83,29.08,842,55.7,0.066
"2025-09-24 10:11:11",1013,12.83,29.08,841,55.7,0.066
"2025-09-24 10:11:12",1014,12.83,29.12,840,55.7,0.066
"2025-09-24 10:11:13",1015,12.83,29.12,839,55.7,0.066
"2025-09-24 10:11:14",1016,12.83,29.12,841,55.7,0.066
"2025-09-24 10:11:15",1017,12.83,29.12,840,55.7,0.066
"2025-09-24 10:11:16",1018,12.83,29.12,841,55.7,0.066
"2025-09-24 10:11:17",1019,12.83,29.15,841,55.7,0.066
"2025-09-24 10:11:18",1020,12.83,29.15,841,55.7,0.066
"2025-09-24 10:11:19",1021,12.83,29.18,840,55.7,0.066
"2025-09-24 10:11:20",1022,12.83,29.18,842,55.7,0.066
"2025-09-24 10:11:21",1023,12.83,29.18,841,55.7,0.066
"2025-09-24 10:11:22",1024,12.83,29.18,840,55.7,0.066
"2025-09-24 10:11:23",1025,12.83,29.18,840,55.7,0.066
"2025-09-24 10:11:24",1026,12.83,29.22,840,55.7,0.066
"2025-09-24 10:11:25",1027,12.83,29.22,841,55.7,0.066
"2025-09-24 10:11:26",1028,12.83,29.22,842,55.7,0.066
"2025-09-24 10:11:27",1029,12.83,29.25,841,55.7,0.066
"2025-09-24 10:11:28",1030,12.83,29.22,842,55.7,0.066
"2025-09-24 10:11:29",1031,12.83,29.22,841,55.7,0.066
"2025-09-24 10:11:30",1032,12.83,29.25,842,55.7,0.066
"2025-09-24 10:11:31",1033,12.83,29.25,841,55.7,0.066
"2025-09-24 10:11:32",1034,12.83,29.25,841,55.7,0.066
"2025-09-24 10:11:33",1035,12.83,29.25,842,55.7,0.066
"2025-09-24 10:11:34",1036,12.83,29.28,842,55.7,0.066
"2025-09-24 10:11:35",1037,12.83,29.28,840,55.7,0.066
"2025-09-24 10:11:36",1038,12.83,29.32,842,55.7,0.066
"2025-09-24 10:11:37",1039,12.83,29.32,842,55.7,0.066
"2025-09-24 10:11:38",1040,12.83,29.32,843,55.7,0.066
"2025-09-24 10:11:39",1041,12.83,29.32,844,55.7,0.066
"2025-09-24 10:11:40",1042,12.83,29.35,842,55.7,0.066
"2025-09-24 10:11:41",1043,12.83,29.35,841,55.7,0.066
"2025-09-24 10:11:42",1044,12.83,29.35,842,55.7,0.066
"2025-09-24 10:11:43",1045,12.83,29.35,842,55.7,0.066
"2025-09-24 10:11:44",1046,12.83,29.42,840,55.7,0.066
"2025-09-24 10:11:45",1047,12.83,29.42,841,55.7,0.066
"2025-09-24 10:11:46",1048,12.83,29.42,841,55.7,0.066
"2025-09-24 10:11:47",1049,12.83,29.45,842,55.7,0.066
"2025-09-24 10:11:48",1050,12.83,29.45,841,55.7,0.066
"2025-09-24 10:11:49",1051,12.83,29.45,841,55.7,0.066
"2025-09-24 10:11:50",1052,12.83,29.48,841,55.7,0.066
"2025-09-24 10:11:51",1053,12.83,29.48,841,55.7,0.066
"2025-09-24 10:11:52",1054,12.83,29.52,841,55.7,0.066
"2025-09-24 10:11:53",1055,12.83,29.52,840,55.7,0.066
"2025-09-24 10:11:54",1056,12.83,29.52,842,55.7,0.066
"2025-09-24 10:11:55",1057,12.83,29.55,841,55.7,0.066
"2025-09-24 10:11:56",1058,12.83,29.55,841,55.7,0.066
"2025-09-24 10:11:57",1059,12.83,29.55,842,55.7,0.066
"2025-09-24 10:11:58",1060,12.83,29.55,841,55.7,0.066
"2025-09-24 10:11:59",1061,12.83,29.58,841,55.7,0.066
"2025-09-24 10:12:00",1062,12.83,29.58,842,55.7,0.066
"2025-09-24 10:12:01",1063,12.83,29.58,841,55.7,0.066
"2025-09-24 10:12:02",1064,12.83,29.62,841,55.7,0.066
"2025-09-24 10:12:03",1065,12.83,29.62,841,55.7,0.066
"2025-09-24 10:12:04",1066,12.83,29.62,841,55.7,0.066
"2025-09-24 10:12:05",1067,12.83,29.65,840,55.7,0.066
"2025-09-24 10:12:06",1068,12.83,29.65,841,55.7,0.066
"2025-09-24 10:12:07",1069,12.83,29.65,842,55.7,0.066
"2025-09-24 10:12:08",1070,12.83,29.65,841,55.7,0.066
"2025-09-24 10:12:09",1071,12.83,29.68,841,55.7,0.066
"2025-09-24 10:12:10",1072,12.83,29.68,841,55.7,0.066
"2025-09-24 10:12:11",1073,12.83,29.68,842,55.7,0.066
"2025-09-24 10:12:12",1074,12.83,29.68,840,55.7,0.066
"2025-09-24 10:12:13",1075,12.83,29.72,842,55.7,0.066
"2025-09-24 10:12:14",1076,12.83,29.72,842,55.7,0.066
"2025-09-24 10:12:15",1077,12.83,29.72,842,55.7,0.066
"2025-09-24 10:12:16",1078,12.83,29.72,842,55.7,0.066
"2025-09-24 10:12:17",1079,12.83,29.75,842,55.7,0.066
"2025-09-24 10:12:18",1080,12.83,29.75,841,55.7,0.066
"2025-09-24 10:12:19",1081,12.83,29.75,842,55.7,0.066
"2025-09-24 10:12:20",1082,12.83,29.78,840,55.7,0.066
"2025-09-24 10:12:21",1083,12.83,29.78,841,55.69,0.066
"2025-09-24 10:12:22",1084,12.83,29.78,841,55.69,0.066
"2025-09-24 10:12:23",1085,12.83,29.82,841,55.69,0.066
"2025-09-24 10:12:24",1086,12.83,29.82,841,55.69,0.066
"2025-09-24 10:12:25",1087,12.83,29.82,842,55.69,0.066
"2025-09-24 10:12:26",1088,12.83,29.82,842,55.69,0.066
"2025-09-24 10:12:27",1089,12.83,29.85,842,55.69,0.066
"2025-09-24 10:12:28",1090,12.83,29.85,841,55.69,0.066
"2025-09-24 10:12:29",1091,12.83,29.85,841,55.69,0.066
"2025-09-24 10:12:30",1092,12.83,29.89,842,55.69,0.066
"2025-09-24 10:12:31",1093,12.83,29.89,842,55.69,0.066
"2025-09-24 10:12:32",1094,12.83,29.89,841,55.69,0.066
"2025-09-24 10:12:33",1095,12.83,29.89,842,55.69,0.066
"2025-09-24 10:12:34",1096,12.83,29.92,841,55.69,0.066
"2025-09-24 10:12:35",1097,12.83,29.92,842,55.69,0.066
"2025-09-24 10:12:36",1098,12.83,29.92,842,55.69,0.066
"2025-09-24 10:12:37",1099,12.83,29.95,842,55.69,0.066
"2025-09-24 10:12:38",1100,12.83,29.95,842,55.69,0.066
"2025-09-24 10:12:39",1101,12.83,29.95,842,55.69,0.066
"2025-09-24 10:12:40",1102,12.83,29.99,843,55.69,0.066
"2025-09-24 10:12:41",1103,12.83,29.99,842,55.69,0.066
"2025-09-24 10:12:42",1104,12.83,29.99,842,55.69,0.066
"2025-09-24 10:12:43",1105,12.83,30.02,843,55.69,0.066
"2025-09-24 10:12:44",1106,12.83,30.02,842,55.69,0.066
"2025-09-24 10:12:45",1107,12.83,30.02,842,55.69,0.066
"2025-09-24 10:12:46",1108,12.83,30.05,842,55.69,0.066
"2025-09-24 10:12:47",1109,12.83,30.05,842,55.69,0.066
"2025-09-24 10:12:48",1110,12.83,30.05,843,55.69,0.066
"2025-09-24 10:12:49",1111,12.83,30.09,842,55.69,0.066
"2025-09-24 10:12:50",1112,12.83,30.09,843,55.69,0.066
"2025-09-24 10:12:51",1113,12.83,30.09,842,55.69,0.066
"2025-09-24 10:12:52",1114,12.83,30.09,842,55.69,0.066
"2025-09-24 10:12:53",1115,12.83,30.09,844,55.69,0.066
"2025-09-24 10:12:54",1116,12.83,30.12,843,55.69,0.066
"2025-09-24 10:12:55",1117,12.83,30.12,842,55.69,0.066
"2025-09-24 10:12:56",1118,12.83,30.12,843,55.69,0.066
"2025-09-24 10:12:57",1119,12.83,30.16,844,55.69,0.066
"2025-09-24 10:12:58",1120,12.83,30.16,844,55.69,0.066
"2025-09-24 10:12:59",1121,12.83,30.16,843,55.69,0.066
"2025-09-24 10:13:00",1122,12.83,30.19,843,55.69,0.066
"2025-09-24 10:13:01",1123,12.83,30.19,844,55.69,0.066
"2025-09-24 10:13:02",1124,12.83,30.19,844,55.69,0.066
"2025-09-24 10:13:03",1125,12.83,30.19,844,55.69,0.066
"2025-09-24 10:13:04",1126,12.83,30.22,843,55.69,0.066
"2025-09-24 10:13:05",1127,12.83,30.22,844,55.69,0.066
"2025-09-24 10:13:06",1128,12.83,30.22,844,55.69,0.066
"2025-09-24 10:13:07",1129,12.83,30.22,844,55.69,0.066
"2025-09-24 10:13:08",1130,12.83,30.26,844,55.69,0.066
"2025-09-24 10:13:09",1131,12.83,30.26,844,55.69,0.066
"2025-09-24 10:13:10",1132,12.83,30.29,843,56.37,0.067
"2025-09-24 10:13:11",1133,12.83,30.29,843,55.69,0.066
"2025-09-24 10:13:12",1134,12.83,30.29,844,55.69,0.066
"2025-09-24 10:13:13",1135,12.83,30.29,843,55.69,0.066
"2025-09-24 10:13:14",1136,12.83,30.33,844,55.69,0.066
"2025-09-24 10:13:15",1137,12.83,30.33,845,55.69,0.066
"2025-09-24 10:13:16",1138,12.83,30.33,844,55.69,0.066
"2025-09-24 10:13:17",1139,12.83,30.36,845,55.69,0.066
"2025-09-24 10:13:18",1140,12.83,30.36,845,55.69,0.066
"2025-09-24 10:13:19",1141,12.83,30.36,844,55.69,0.066
"2025-09-24 10:13:20",1142,12.83,30.36,845,55.69,0.066
"2025-09-24 10:13:21",1143,12.83,30.36,843,55.69,0.066
"2025-09-24 10:13:22",1144,12.83,30.4,844,55.69,0.066
"2025-09-24 10:13:23",1145,12.83,30.4,844,55.69,0.066
"2025-09-24 10:13:24",1146,12.83,30.4,844,55.69,0.066
"2025-09-24 10:13:25",1147,12.83,30.4,845,55.69,0.066
"2025-09-24 10:13:26",1148,12.83,30.43,840,55.69,0.066
"2025-09-24 10:13:27",1149,12.83,30.43,845,55.69,0.066
"2025-09-24 10:13:28",1150,12.83,30.43,844,55.69,0.066
"2025-09-24 10:13:29",1151,12.83,30.46,843,55.69,0.066
"2025-09-24 10:13:30",1152,12.83,30.46,843,55.69,0.066
"2025-09-24 10:13:31",1153,12.83,30.46,844,55.69,0.066
"2025-09-24 10:13:32",1154,12.83,30.46,844,55.69,0.066
"2025-09-24 10:13:33",1155,12.83,30.5,845,55.69,0.066
"2025-09-24 10:13:34",1156,12.83,30.5,845,55.69,0.066
"2025-09-24 10:13:35",1157,12.83,30.5,847,55.69,0.066
"2025-09-24 10:13:36",1158,12.83,30.53,845,55.69,0.066
"2025-09-24 10:13:37",1159,12.83,30.53,847,55.69,0.066
"2025-09-24 10:13:38",1160,12.83,30.53,847,55.69,0.066
"2025-09-24 10:13:39",1161,12.83,30.57,846,55.69,0.066
"2025-09-24 10:13:40",1162,12.83,30.57,845,55.69,0.066
"2025-09-24 10:13:41",1163,12.83,30.57,845,55.69,0.066
"2025-09-24 10:13:42",1164,12.83,30.57,845,55.69,0.066
"2025-09-24 10:13:43",1165,12.83,30.6,845,55.69,0.066
"2025-09-24 10:13:44",1166,12.83,30.6,844,55.69,0.066
"2025-09-24 10:13:45",1167,12.83,30.6,845,55.69,0.066
"2025-09-24 10:13:46",1168,12.83,30.6,846,55.69,0.066
"2025-09-24 10:13:47",1169,12.83,30.64,847,55.69,0.066
"2025-09-24 10:13:48",1170,12.83,30.64,846,55.69,0.066
"2025-09-24 10:13:49",1171,12.83,30.64,847,55.69,0.066
"2025-09-24 10:13:50",1172,12.83,30.64,846,55.69,0.066
"2025-09-24 10:13:51",1173,12.83,30.67,846,55.69,0.066
"2025-09-24 10:13:52",1174,12.83,30.67,846,55.69,0.066
"2025-09-24 10:13:53",1175,12.83,30.67,844,55.69,0.066
"2025-09-24 10:13:54",1176,12.83,30.71,845,55.69,0.066
"2025-09-24 10:13:55",1177,12.83,30.71,845,55.69,0.066
"2025-09-24 10:13:56",1178,12.83,30.71,845,55.69,0.066
"2025-09-24 10:13:57",1179,12.83,30.71,846,55.69,0.066
"2025-09-24 10:13:58",1180,12.83,30.71,845,55.69,0.066
"2025-09-24 10:13:59",1181,12.83,30.74,845,55.69,0.066
"2025-09-24 10:14:00",1182,12.83,30.74,847,55.69,0.066
"2025-09-24 10:14:01",1183,12.83,30.74,846,55.69,0.066
"2025-09-24 10:14:02",1184,12.83,30.74,846,55.69,0.066
"2025-09-24 10:14:03",1185,12.83,30.78,845,55.69,0.066
"2025-09-24 10:14:04",1186,12.83,30.78,846,55.69,0.066
"2025-09-24 10:14:05",1187,12.83,30.78,847,55.69,0.066
"2025-09-24 10:14:06",1188,12.83,30.78,847,55.69,0.066
"2025-09-24 10:14:07",1189,12.83,30.81,846,55.69,0.066
"2025-09-24 10:14:08",1190,12.83,30.81,847,56.36,0.067
"2025-09-24 10:14:09",1191,12.83,30.81,847,55.69,0.066
"2025-09-24 10:14:10",1192,12.83,30.84,847,55.69,0.066
"2025-09-24 10:14:11",1193,12.83,30.84,847,56.36,0.067
"2025-09-24 10:14:12",1194,12.83,30.84,845,56.36,0.067
"2025-09-24 10:14:13",1195,12.83,30.84,843,55.69,0.066
"2025-09-24 10:14:14",1196,12.83,30.88,848,55.69,0.066
"2025-09-24 10:14:15",1197,12.83,30.88,842,55.69,0.066
"2025-09-24 10:14:16",1198,12.83,30.88,846,55.69,0.066
"2025-09-24 10:14:17",1199,12.83,30.91,842,56.36,0.067
"2025-09-24 10:14:18",1200,12.83,30.91,847,55.69,0.066
"2025-09-24 10:14:19",1201,12.83,30.91,846,56.36,0.067
"2025-09-24 10:14:20",1202,12.83,30.91,848,56.36,0.066
"2025-09-24 10:14:21",1203,12.83,30.91,845,56.36,0.067
"2025-09-24 10:14:22",1204,12.83,30.91,845,55.69,0.066
"2025-09-24 10:14:23",1205,12.83,30.91,845,55.69,0.066
"2025-09-24 10:14:24",1206,12.83,30.95,848,56.36,0.066
"2025-09-24 10:14:25",1207,12.83,30.95,847,56.36,0.067
"2025-09-24 10:14:26",1208,12.83,30.95,846,55.69,0.066
"2025-09-24 10:14:27",1209,12.83,30.95,847,56.36,0.067
"2025-09-24 10:14:28",1210,12.83,30.98,845,56.36,0.067
"2025-09-24 10:14:29",1211,12.83,30.98,845,55.69,0.066
"2025-09-24 10:14:30",1212,12.83,30.98,847,55.69,0.066
"2025-09-24 10:14:31",1213,12.83,30.98,847,55.69,0.066
"2025-09-24 10:14:32",1214,12.83,30.98,846,55.69,0.066
"2025-09-24 10:14:33",1215,12.83,30.98,845,55.69,0.066
"2025-09-24 10:14:34",1216,12.83,31.02,847,56.36,0.067
"2025-09-24 10:14:35",1217,12.83,31.02,847,55.69,0.066
"2025-09-24 10:14:36",1218,12.83,31.05,846,56.36,0.067
"2025-09-24 10:14:37",1219,12.83,31.05,846,56.36,0.067
"2025-09-24 10:14:38",1220,12.83,31.05,845,56.36,0.067
"2025-09-24 10:14:39",1221,12.83,31.05,846,56.36,0.067
"2025-09-24 10:14:40",1222,12.83,31.09,848,55.69,0.066
"2025-09-24 10:14:41",1223,12.83,31.09,847,55.69,0.066
"2025-09-24 10:14:42",1224,12.83,31.12,847,55.69,0.066
"2025-09-24 10:14:43",1225,12.83,31.12,847,55.69,0.066
"2025-09-24 10:14:44",1226,12.83,31.12,847,55.69,0.066
"2025-09-24 10:14:45",1227,12.83,31.12,849,55.69,0.066
"2025-09-24 10:14:46",1228,12.83,31.16,847,55.69,0.066
"2025-09-24 10:14:47",1229,12.83,31.16,848,56.36,0.066
"2025-09-24 10:14:48",1230,12.83,31.16,848,57.04,0.067
"2025-09-24 10:14:49",1231,12.83,31.19,848,57.71,0.068
"2025-09-24 10:14:50",1232,12.83,31.19,847,57.71,0.068
"2025-09-24 10:14:51",1233,12.83,31.19,847,58.38,0.069
"2025-09-24 10:14:52",1234,12.83,31.19,848,57.71,0.068
"2025-09-24 10:14:53",1235,12.83,31.19,849,57.04,0.067
"2025-09-24 10:14:54",1236,12.83,31.23,847,58.38,0.069
"2025-09-24 10:14:55",1237,12.83,31.23,848,58.38,0.069
"2025-09-24 10:14:56",1238,12.83,31.23,848,58.38,0.069
"2025-09-24 10:14:57",1239,12.83,31.23,848,58.38,0.069
"2025-09-24 10:14:58",1240,12.83,31.3,848,58.38,0.069
"2025-09-24 10:14:59",1241,12.83,31.3,849,58.38,0.069
"2025-09-24 10:15:00",1242,12.83,31.3,848,58.38,0.069
"2025-09-24 10:15:01",1243,12.83,31.33,847,58.38,0.069
"2025-09-24 10:15:02",1244,12.83,31.33,848,58.38,0.069
"2025-09-24 10:15:03",1245,12.83,31.33,847,59.72,0.071
"2025-09-24 10:15:04",1246,12.83,31.33,847,59.72,0.07
"2025-09-24 10:15:05",1247,12.83,31.33,847,58.38,0.069
"2025-09-24 10:15:06",1248,12.83,31.37,848,59.72,0.07
"2025-09-24 10:15:07",1249,12.83,31.37,847,58.38,0.069
"2025-09-24 10:15:08",1250,12.82,31.37,848,58.38,0.069
"2025-09-24 10:15:09",1251,12.82,31.37,847,58.38,0.069
"2025-09-24 10:15:10",1252,12.82,31.4,848,59.72,0.07
"2025-09-24 10:15:11",1253,12.83,31.4,846,58.38,0.069
"2025-09-24 10:15:12",1254,12.83,31.4,849,59.72,0.07
"2025-09-24 10:15:13",1255,12.83,31.44,848,59.72,0.07
"2025-09-24 10:15:14",1256,12.83,31.44,848,59.72,0.07
"2025-09-24 10:15:15",1257,12.83,31.44,849,59.72,0.07
